 #please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
RBP	geneID	geneName	geneType	clusterNum	clipExpNum	clipIDnum	HepG2(shRNA)	K562(shRNA)	HepG2(CRIPSR)	K562(CRIPSR)	pancancerNum
ZNF800	ENSG00000106211	HSPB1	protein_coding	1	1	1	NA	NA	NA	NA	26
ZNF800	ENSG00000106244	PDAP1	protein_coding	3	4	7	NA	NA	NA	0.167	24
ZNF800	ENSG00000106261	ZKSCAN1	protein_coding	2	2	3	NA	NA	NA	-0.112	31
ZNF800	ENSG00000106263	EIF3B	protein_coding	3	2	3	NA	NA	NA	NA	17
ZNF800	ENSG00000106351	AGFG2	protein_coding	2	2	3	NA	NA	NA	NA	18
ZNF800	ENSG00000106366	SERPINE1	protein_coding	8	2	16	NA	NA	NA	NA	14
ZNF800	ENSG00000106384	MOGAT3	protein_coding	1	1	1	NA	NA	NA	NA	13
ZNF800	ENSG00000106392	C1GALT1	protein_coding	1	1	1	NA	NA	NA	NA	30
ZNF800	ENSG00000106443	PHF14	protein_coding	2	2	3	NA	NA	NA	NA	25
ZNF800	ENSG00000106462	EZH2	protein_coding	1	1	1	NA	NA	NA	NA	25
ZNF800	ENSG00000106554	CHCHD3	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000106692	FKTN	protein_coding	1	1	1	NA	NA	NA	NA	32
ZNF800	ENSG00000106804	C5	protein_coding	2	1	2	NA	NA	NA	NA	22
ZNF800	ENSG00000106927	AMBP	protein_coding	9	2	21	NA	NA	NA	NA	11
ZNF800	ENSG00000107404	DVL1	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000107581	EIF3A	protein_coding	6	4	12	NA	NA	NA	NA	31
ZNF800	ENSG00000107679	PLEKHA1	protein_coding	1	1	1	NA	NA	NA	NA	30
ZNF800	ENSG00000107957	SH3PXD2A	protein_coding	1	1	1	NA	NA	NA	NA	23
ZNF800	ENSG00000108106	UBE2S	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000108107	RPL28	protein_coding	2	4	7	NA	NA	NA	NA	30
ZNF800	ENSG00000108175	ZMIZ1	protein_coding	1	2	2	NA	NA	NA	NA	24
ZNF800	ENSG00000108298	RPL19	protein_coding	4	4	12	NA	NA	NA	-0.417	25
ZNF800	ENSG00000108312	UBTF	protein_coding	1	1	1	NA	NA	NA	0.133	14
ZNF800	ENSG00000108344	PSMD3	protein_coding	1	1	1	NA	NA	NA	NA	12
ZNF800	ENSG00000108375	RNF43	protein_coding	1	1	1	NA	NA	NA	NA	17
ZNF800	ENSG00000108424	KPNB1	protein_coding	2	1	2	NA	NA	NA	NA	26
ZNF800	ENSG00000108433	GOSR2	protein_coding	2	1	2	NA	NA	NA	NA	23
ZNF800	ENSG00000108465	CDK5RAP3	protein_coding	1	2	2	NA	NA	NA	NA	17
ZNF800	ENSG00000108510	MED13	protein_coding	1	1	1	NA	NA	NA	NA	32
ZNF800	ENSG00000108518	PFN1	protein_coding	2	1	2	NA	NA	NA	NA	25
ZNF800	ENSG00000108561	C1QBP	protein_coding	1	1	1	NA	NA	NA	NA	15
ZNF800	ENSG00000108654	DDX5	protein_coding	6	2	12	NA	NA	NA	NA	31
ZNF800	ENSG00000108679	LGALS3BP	protein_coding	3	2	4	NA	NA	NA	NA	16
ZNF800	ENSG00000108773	KAT2A	protein_coding	1	1	1	NA	NA	NA	-0.275	17
ZNF800	ENSG00000108829	LRRC59	protein_coding	1	1	1	NA	NA	NA	NA	16
ZNF800	ENSG00000108848	LUC7L3	protein_coding	7	4	17	NA	NA	NA	0.338	23
ZNF800	ENSG00000108883	EFTUD2	protein_coding	1	1	1	NA	NA	NA	-0.260	14
ZNF800	ENSG00000108924	HLF	protein_coding	2	1	2	NA	NA	NA	NA	16
ZNF800	ENSG00000108953	YWHAE	protein_coding	1	1	1	NA	NA	NA	NA	13
ZNF800	ENSG00000109046	WSB1	protein_coding	7	1	7	NA	NA	NA	-0.137	27
ZNF800	ENSG00000109072	VTN	protein_coding	1	1	1	NA	NA	NA	NA	7
ZNF800	ENSG00000109111	SUPT6H	protein_coding	3	2	4	NA	NA	NA	NA	21
ZNF800	ENSG00000109255	NMU	protein_coding	1	1	1	NA	NA	NA	-0.718	15
ZNF800	ENSG00000109472	CPE	protein_coding	3	2	5	NA	NA	NA	NA	20
ZNF800	ENSG00000109686	SH3D19	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000109758	HGFAC	protein_coding	1	2	2	NA	NA	NA	NA	15
ZNF800	ENSG00000109814	UGDH	protein_coding	2	2	2	NA	NA	NA	NA	25
ZNF800	ENSG00000109819	PPARGC1A	protein_coding	1	1	1	NA	NA	NA	NA	12
ZNF800	ENSG00000109971	HSPA8	protein_coding	3	3	6	NA	NA	NA	NA	22
ZNF800	ENSG00000110245	APOC3	protein_coding	1	1	1	NA	NA	NA	NA	13
ZNF800	ENSG00000110321	EIF4G2	protein_coding	5	2	5	NA	NA	NA	0.138	31
ZNF800	ENSG00000110497	AMBRA1	protein_coding	1	1	1	NA	NA	NA	NA	26
ZNF800	ENSG00000110696	C11orf58	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000110700	RPS13	protein_coding	1	1	1	NA	NA	NA	-0.339	23
ZNF800	ENSG00000110719	TCIRG1	protein_coding	1	1	1	NA	NA	NA	NA	18
ZNF800	ENSG00000110958	PTGES3	protein_coding	1	2	2	NA	NA	NA	0.210	21
ZNF800	ENSG00000111057	KRT18	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000111452	ADGRD1	protein_coding	1	1	1	NA	NA	NA	NA	15
ZNF800	ENSG00000111605	CPSF6	protein_coding	1	1	1	NA	NA	NA	0.153	28
ZNF800	ENSG00000111640	GAPDH	protein_coding	1	2	2	NA	NA	NA	NA	25
ZNF800	ENSG00000111642	CHD4	protein_coding	7	3	10	NA	NA	NA	NA	23
ZNF800	ENSG00000111669	TPI1	protein_coding	2	1	2	NA	NA	NA	-0.226	22
ZNF800	ENSG00000111674	ENO2	protein_coding	1	2	3	NA	NA	NA	NA	15
ZNF800	ENSG00000111859	NEDD9	protein_coding	3	2	3	NA	NA	NA	NA	23
ZNF800	ENSG00000111885	MAN1A1	protein_coding	7	2	10	NA	NA	NA	NA	29
ZNF800	ENSG00000112081	SRSF3	protein_coding	1	1	1	NA	NA	NA	NA	19
ZNF800	ENSG00000112118	MCM3	protein_coding	2	2	3	NA	NA	NA	-0.177	20
ZNF800	ENSG00000112159	MDN1	protein_coding	1	1	1	NA	NA	NA	-0.232	29
ZNF800	ENSG00000112245	PTP4A1	protein_coding	3	2	4	NA	NA	NA	0.347	29
ZNF800	ENSG00000112306	RPS12	protein_coding	3	4	8	NA	NA	NA	-0.485	23
ZNF800	ENSG00000112312	GMNN	protein_coding	1	1	1	NA	NA	NA	NA	15
ZNF800	ENSG00000112414	ADGRG6	protein_coding	2	1	2	NA	NA	NA	NA	27
ZNF800	ENSG00000112531	QKI	protein_coding	2	1	2	NA	NA	NA	NA	30
ZNF800	ENSG00000112701	SENP6	protein_coding	1	2	2	NA	NA	NA	NA	32
ZNF800	ENSG00000112715	VEGFA	protein_coding	8	4	18	NA	NA	NA	-0.351	24
ZNF800	ENSG00000112739	PRPF4B	protein_coding	5	2	6	NA	NA	NA	NA	32
ZNF800	ENSG00000112787	FBRSL1	protein_coding	1	1	1	NA	NA	NA	NA	14
ZNF800	ENSG00000112972	HMGCS1	protein_coding	5	3	8	NA	NA	NA	NA	28
ZNF800	ENSG00000112983	BRD8	protein_coding	1	1	1	NA	NA	NA	NA	23
ZNF800	ENSG00000113013	HSPA9	protein_coding	2	3	3	NA	NA	NA	NA	25
ZNF800	ENSG00000113368	LMNB1	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000113391	FAM172A	protein_coding	2	3	4	NA	NA	NA	NA	29
ZNF800	ENSG00000113407	TARS1	protein_coding	1	1	1	NA	NA	NA	NA	20
ZNF800	ENSG00000113575	PPP2CA	protein_coding	1	2	2	NA	NA	NA	NA	23
ZNF800	ENSG00000113739	STC2	protein_coding	1	2	2	NA	NA	NA	NA	12
ZNF800	ENSG00000113916	BCL6	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000113924	HGD	protein_coding	4	1	4	NA	NA	NA	NA	7
ZNF800	ENSG00000114062	UBE3A	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000114268	PFKFB4	protein_coding	1	1	1	NA	NA	NA	NA	8
ZNF800	ENSG00000114503	NCBP2	protein_coding	1	1	1	NA	NA	NA	NA	25
ZNF800	ENSG00000114857	NKTR	protein_coding	5	2	6	NA	NA	NA	NA	31
ZNF800	ENSG00000114861	FOXP1	protein_coding	1	1	1	NA	NA	NA	NA	22
ZNF800	ENSG00000114867	EIF4G1	protein_coding	6	3	7	NA	NA	NA	NA	25
ZNF800	ENSG00000114942	EEF1B2	protein_coding	1	1	1	NA	NA	NA	-0.305	18
ZNF800	ENSG00000114993	RTKN	protein_coding	3	2	3	NA	NA	NA	NA	16
ZNF800	ENSG00000115053	NCL	protein_coding	13	4	33	NA	NA	NA	NA	23
ZNF800	ENSG00000115241	PPM1G	protein_coding	5	2	6	NA	NA	NA	NA	19
ZNF800	ENSG00000115268	RPS15	protein_coding	2	2	2	NA	NA	NA	NA	29
ZNF800	ENSG00000115306	SPTBN1	protein_coding	35	2	63	NA	NA	NA	NA	28
ZNF800	ENSG00000115307	AUP1	protein_coding	2	2	3	NA	NA	NA	NA	26
ZNF800	ENSG00000115310	RTN4	protein_coding	2	2	2	NA	NA	NA	NA	22
ZNF800	ENSG00000115355	CCDC88A	protein_coding	1	1	1	NA	NA	NA	0.145	25
ZNF800	ENSG00000115414	FN1	protein_coding	46	2	126	NA	NA	NA	-0.712	20
ZNF800	ENSG00000115504	EHBP1	protein_coding	16	2	23	NA	NA	NA	NA	29
ZNF800	ENSG00000115524	SF3B1	protein_coding	12	2	17	NA	NA	NA	NA	31
ZNF800	ENSG00000115548	KDM3A	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000115677	HDLBP	protein_coding	15	4	27	NA	NA	NA	NA	19
ZNF800	ENSG00000115694	STK25	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000115718	PROC	protein_coding	5	2	9	NA	NA	NA	NA	16
ZNF800	ENSG00000115738	ID2	protein_coding	1	2	2	NA	NA	NA	NA	17
ZNF800	ENSG00000115758	ODC1	protein_coding	1	1	1	NA	NA	NA	NA	20
ZNF800	ENSG00000115760	BIRC6	protein_coding	4	2	5	NA	NA	NA	-0.204	31
ZNF800	ENSG00000115762	PLEKHB2	protein_coding	1	1	1	NA	NA	NA	-0.215	29
ZNF800	ENSG00000115875	SRSF7	protein_coding	3	2	4	NA	NA	NA	NA	21
ZNF800	ENSG00000115904	SOS1	protein_coding	2	1	2	NA	NA	NA	NA	32
ZNF800	ENSG00000115998	C2orf42	protein_coding	3	2	4	NA	NA	NA	NA	26
ZNF800	ENSG00000116001	TIA1	protein_coding	3	2	4	NA	NA	NA	NA	29
ZNF800	ENSG00000116005	PCYOX1	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000116017	ARID3A	protein_coding	4	2	5	NA	NA	NA	NA	14
ZNF800	ENSG00000116044	NFE2L2	protein_coding	2	2	2	NA	NA	NA	0.284	31
ZNF800	ENSG00000116062	MSH6	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000116133	DHCR24	protein_coding	9	2	11	NA	NA	NA	NA	13
ZNF800	ENSG00000116251	RPL22	protein_coding	3	4	8	NA	NA	NA	-0.253	18
ZNF800	ENSG00000116285	ERRFI1	protein_coding	2	2	4	NA	NA	NA	NA	22
ZNF800	ENSG00000116350	SRSF4	protein_coding	1	2	2	NA	NA	NA	NA	26
ZNF800	ENSG00000116459	ATP5PB	protein_coding	1	1	1	NA	NA	NA	NA	14
ZNF800	ENSG00000116560	SFPQ	protein_coding	5	4	15	NA	NA	NA	0.283	25
ZNF800	ENSG00000116685	KIAA2013	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000116717	GADD45A	protein_coding	1	1	1	NA	NA	NA	0.272	16
ZNF800	ENSG00000116754	SRSF11	protein_coding	2	3	4	NA	NA	NA	NA	30
ZNF800	ENSG00000116962	NID1	protein_coding	1	1	1	NA	NA	NA	NA	23
ZNF800	ENSG00000117054	ACADM	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000117266	CDK18	protein_coding	1	1	1	NA	NA	NA	NA	12
ZNF800	ENSG00000117335	CD46	protein_coding	1	2	2	NA	NA	NA	NA	32
ZNF800	ENSG00000117394	SLC2A1	protein_coding	6	2	10	NA	NA	NA	NA	9
ZNF800	ENSG00000117523	PRRC2C	protein_coding	3	2	4	NA	NA	NA	NA	32
ZNF800	ENSG00000117592	PRDX6	protein_coding	1	1	1	NA	NA	NA	NA	23
ZNF800	ENSG00000117632	STMN1	protein_coding	2	2	3	NA	NA	NA	NA	18
ZNF800	ENSG00000117713	ARID1A	protein_coding	1	4	5	NA	NA	NA	NA	28
ZNF800	ENSG00000117899	MESD	protein_coding	2	1	2	NA	NA	NA	NA	13
ZNF800	ENSG00000117906	RCN2	protein_coding	1	1	1	NA	NA	NA	NA	26
ZNF800	ENSG00000117984	CTSD	protein_coding	2	1	2	NA	NA	NA	NA	21
ZNF800	ENSG00000118137	APOA1	protein_coding	3	2	7	NA	NA	NA	NA	19
ZNF800	ENSG00000118181	RPS25	protein_coding	2	4	5	NA	NA	NA	NA	21
ZNF800	ENSG00000118482	PHF3	protein_coding	2	2	2	NA	NA	NA	0.218	32
ZNF800	ENSG00000118523	CCN2	protein_coding	4	2	5	NA	NA	NA	NA	16
ZNF800	ENSG00000118705	RPN2	protein_coding	9	2	14	NA	NA	NA	-0.183	10
ZNF800	ENSG00000118985	ELL2	protein_coding	3	2	6	NA	NA	NA	0.295	23
ZNF800	ENSG00000119139	TJP2	protein_coding	3	2	3	NA	NA	NA	NA	27
ZNF800	ENSG00000119335	SET	protein_coding	3	4	11	NA	NA	NA	NA	22
ZNF800	ENSG00000119707	RBM25	protein_coding	1	2	2	NA	NA	NA	NA	29
ZNF800	ENSG00000119787	ATL2	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000120437	ACAT2	protein_coding	3	1	3	NA	NA	NA	NA	10
ZNF800	ENSG00000120708	TGFBI	protein_coding	2	1	2	NA	NA	NA	NA	13
ZNF800	ENSG00000120727	PAIP2	protein_coding	1	2	2	NA	NA	NA	NA	28
ZNF800	ENSG00000120885	CLU	protein_coding	6	2	14	NA	NA	NA	NA	13
ZNF800	ENSG00000120889	TNFRSF10B	protein_coding	1	1	1	NA	NA	NA	-0.406	17
ZNF800	ENSG00000121057	AKAP1	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000121380	BCL2L14	protein_coding	1	1	1	NA	NA	NA	NA	12
ZNF800	ENSG00000121390	PSPC1	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000121774	KHDRBS1	protein_coding	1	1	1	NA	NA	NA	NA	20
ZNF800	ENSG00000121851	POLR3GL	protein_coding	1	1	1	NA	NA	NA	0.355	13
ZNF800	ENSG00000122026	RPL21	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000122406	RPL5	protein_coding	4	4	9	NA	NA	NA	NA	21
ZNF800	ENSG00000122565	CBX3	protein_coding	1	2	2	NA	NA	NA	NA	25
ZNF800	ENSG00000122566	HNRNPA2B1	protein_coding	7	4	15	NA	NA	NA	NA	28
ZNF800	ENSG00000122705	CLTA	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000122779	TRIM24	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000122786	CALD1	protein_coding	3	1	3	NA	NA	NA	NA	26
ZNF800	ENSG00000122965	RBM19	protein_coding	1	1	1	NA	NA	NA	-0.286	18
ZNF800	ENSG00000123104	ITPR2	protein_coding	21	2	32	NA	NA	NA	NA	30
ZNF800	ENSG00000123124	WWP1	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000123136	DDX39A	protein_coding	1	1	1	NA	NA	NA	NA	18
ZNF800	ENSG00000123144	TRIR	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000123384	LRP1	protein_coding	7	2	8	NA	NA	NA	NA	15
ZNF800	ENSG00000123562	MORF4L2	protein_coding	2	4	5	NA	NA	NA	NA	22
ZNF800	ENSG00000123607	TTC21B	protein_coding	5	2	6	NA	NA	NA	NA	30
ZNF800	ENSG00000123983	ACSL3	protein_coding	5	2	7	NA	NA	NA	NA	27
ZNF800	ENSG00000123989	CHPF	protein_coding	1	2	2	NA	NA	NA	NA	23
ZNF800	ENSG00000124006	OBSL1	protein_coding	2	2	3	NA	NA	NA	NA	22
ZNF800	ENSG00000124067	SLC12A4	protein_coding	3	1	3	NA	NA	NA	NA	14
ZNF800	ENSG00000124092	CTCFL	protein_coding	2	1	2	NA	NA	NA	-0.086	4
ZNF800	ENSG00000124172	ATP5F1E	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000124177	CHD6	protein_coding	3	1	3	NA	NA	NA	NA	31
ZNF800	ENSG00000124181	PLCG1	protein_coding	2	1	3	NA	NA	NA	NA	25
ZNF800	ENSG00000124193	SRSF6	protein_coding	2	1	2	NA	NA	NA	NA	28
ZNF800	ENSG00000124214	STAU1	protein_coding	2	2	4	NA	NA	NA	NA	28
ZNF800	ENSG00000124222	STX16	protein_coding	3	2	5	NA	NA	NA	NA	25
ZNF800	ENSG00000124253	PCK1	protein_coding	5	2	7	NA	NA	NA	NA	13
ZNF800	ENSG00000124783	SSR1	protein_coding	4	2	7	NA	NA	NA	NA	26
ZNF800	ENSG00000124839	RAB17	protein_coding	4	2	4	NA	NA	NA	NA	12
ZNF800	ENSG00000124942	AHNAK	protein_coding	1	1	1	NA	NA	NA	-0.322	28
ZNF800	ENSG00000125107	CNOT1	protein_coding	2	1	2	NA	NA	NA	NA	32
ZNF800	ENSG00000125354	SEPTIN6	protein_coding	1	1	1	NA	NA	NA	NA	10
ZNF800	ENSG00000125430	HS3ST3B1	protein_coding	1	1	1	NA	NA	NA	NA	17
ZNF800	ENSG00000125520	SLC2A4RG	protein_coding	3	1	3	NA	NA	NA	NA	23
ZNF800	ENSG00000125629	INSIG2	protein_coding	2	2	2	NA	NA	NA	NA	26
ZNF800	ENSG00000125676	THOC2	protein_coding	2	2	2	NA	NA	NA	0.142	32
ZNF800	ENSG00000125691	RPL23	protein_coding	3	4	7	NA	NA	NA	-0.276	24
ZNF800	ENSG00000125730	C3	protein_coding	29	2	66	NA	NA	NA	NA	10
ZNF800	ENSG00000125826	RBCK1	protein_coding	4	2	4	NA	NA	NA	NA	20
ZNF800	ENSG00000125835	SNRPB	protein_coding	3	1	3	NA	NA	NA	-0.270	25
ZNF800	ENSG00000125844	RRBP1	protein_coding	20	2	33	NA	NA	NA	NA	15
ZNF800	ENSG00000125850	OVOL2	protein_coding	1	1	1	NA	NA	NA	NA	11
ZNF800	ENSG00000125944	HNRNPR	protein_coding	1	1	1	NA	NA	NA	0.241	31
ZNF800	ENSG00000125968	ID1	protein_coding	1	1	1	NA	NA	NA	NA	17
ZNF800	ENSG00000125970	RALY	protein_coding	1	1	1	NA	NA	NA	0.195	23
ZNF800	ENSG00000125977	EIF2S2	protein_coding	3	2	3	NA	NA	NA	NA	16
ZNF800	ENSG00000125991	ERGIC3	protein_coding	2	1	2	NA	NA	NA	NA	27
ZNF800	ENSG00000126214	KLC1	protein_coding	1	2	2	NA	NA	NA	NA	17
ZNF800	ENSG00000126602	TRAP1	protein_coding	1	1	1	NA	NA	NA	0.095	19
ZNF800	ENSG00000126777	KTN1	protein_coding	2	2	3	NA	NA	NA	NA	30
ZNF800	ENSG00000126838	PZP	protein_coding	1	2	2	NA	NA	NA	NA	17
ZNF800	ENSG00000126883	NUP214	protein_coding	2	1	2	NA	NA	NA	NA	27
ZNF800	ENSG00000127022	CANX	protein_coding	10	4	16	NA	NA	NA	NA	28
ZNF800	ENSG00000127481	UBR4	protein_coding	14	2	19	NA	NA	NA	-0.109	28
ZNF800	ENSG00000127483	HP1BP3	protein_coding	3	1	3	NA	NA	NA	NA	31
ZNF800	ENSG00000127616	SMARCA4	protein_coding	7	2	9	NA	NA	NA	NA	18
ZNF800	ENSG00000127831	VIL1	protein_coding	3	1	3	NA	NA	NA	NA	10
ZNF800	ENSG00000127837	AAMP	protein_coding	1	1	1	NA	NA	NA	-0.254	12
ZNF800	ENSG00000127914	AKAP9	protein_coding	1	1	1	NA	NA	NA	NA	32
ZNF800	ENSG00000127948	POR	protein_coding	8	2	11	NA	NA	NA	NA	16
ZNF800	ENSG00000128191	DGCR8	protein_coding	2	2	2	NA	NA	NA	-0.213	22
ZNF800	ENSG00000128272	ATF4	protein_coding	3	3	4	NA	NA	NA	0.254	16
ZNF800	ENSG00000128595	CALU	protein_coding	1	2	2	NA	NA	NA	NA	31
ZNF800	ENSG00000129351	ILF3	protein_coding	10	4	15	NA	NA	NA	NA	22
ZNF800	ENSG00000129422	MTUS1	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000129474	AJUBA	protein_coding	3	2	3	NA	NA	NA	NA	18
ZNF800	ENSG00000129559	NEDD8	protein_coding	3	1	3	NA	NA	NA	-0.393	27
ZNF800	ENSG00000129657	SEC14L1	protein_coding	1	2	2	NA	NA	NA	NA	24
ZNF800	ENSG00000129824	RPS4Y1	protein_coding	2	2	3	NA	NA	NA	NA	7
ZNF800	ENSG00000129965	INS-IGF2	protein_coding	6	2	9	NA	NA	NA	NA	9
ZNF800	ENSG00000130024	PHF10	protein_coding	1	2	3	NA	NA	NA	NA	30
ZNF800	ENSG00000130066	SAT1	protein_coding	3	2	4	NA	NA	NA	NA	11
ZNF800	ENSG00000130164	LDLR	protein_coding	1	1	1	NA	NA	NA	-0.344	24
ZNF800	ENSG00000130175	PRKCSH	protein_coding	2	2	3	NA	NA	NA	NA	20
ZNF800	ENSG00000130203	APOE	protein_coding	4	2	5	NA	NA	NA	NA	23
ZNF800	ENSG00000130208	APOC1	protein_coding	2	1	2	NA	NA	NA	-0.299	17
ZNF800	ENSG00000130254	SAFB2	protein_coding	1	1	1	NA	NA	NA	NA	17
ZNF800	ENSG00000130396	AFDN	protein_coding	12	2	16	NA	NA	NA	NA	30
ZNF800	ENSG00000130402	ACTN4	protein_coding	4	1	4	NA	NA	NA	NA	22
ZNF800	ENSG00000130513	GDF15	protein_coding	1	2	2	NA	NA	NA	0.969	13
ZNF800	ENSG00000130522	JUND	protein_coding	1	4	4	NA	NA	NA	NA	27
ZNF800	ENSG00000130528	HRC	protein_coding	1	1	1	NA	NA	NA	NA	16
ZNF800	ENSG00000130589	HELZ2	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000130656	HBZ	protein_coding	2	2	4	NA	NA	NA	0.784	11
ZNF800	ENSG00000130695	CEP85	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000130702	LAMA5	protein_coding	7	1	7	NA	NA	NA	NA	17
ZNF800	ENSG00000130725	UBE2M	protein_coding	1	2	2	NA	NA	NA	NA	27
ZNF800	ENSG00000130770	ATP5IF1	protein_coding	1	3	3	NA	NA	NA	NA	26
ZNF800	ENSG00000130810	PPAN	protein_coding	2	2	2	NA	NA	NA	NA	20
ZNF800	ENSG00000130816	DNMT1	protein_coding	2	1	2	NA	NA	NA	NA	27
ZNF800	ENSG00000130821	SLC6A8	protein_coding	7	4	16	NA	NA	NA	NA	11
ZNF800	ENSG00000130826	DKC1	protein_coding	1	1	1	NA	NA	NA	NA	25
ZNF800	ENSG00000130829	DUSP9	protein_coding	2	1	2	NA	NA	NA	NA	13
ZNF800	ENSG00000130830	MPP1	protein_coding	2	1	2	NA	NA	NA	NA	14
ZNF800	ENSG00000130844	ZNF331	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000131013	PPIL4	protein_coding	1	1	1	NA	NA	NA	NA	30
ZNF800	ENSG00000131051	RBM39	protein_coding	16	3	30	NA	NA	NA	NA	28
ZNF800	ENSG00000131069	ACSS2	protein_coding	2	1	2	NA	NA	NA	NA	15
ZNF800	ENSG00000131149	GSE1	protein_coding	2	2	3	NA	NA	NA	NA	29
ZNF800	ENSG00000131152	AC010531.1	protein_coding	1	1	1	NA	NA	NA	NA	11
ZNF800	ENSG00000131469	RPL27	protein_coding	1	2	2	NA	NA	NA	-0.448	27
ZNF800	ENSG00000131473	ACLY	protein_coding	2	1	2	NA	NA	NA	NA	27
ZNF800	ENSG00000131482	G6PC	protein_coding	4	1	4	NA	NA	NA	NA	4
ZNF800	ENSG00000131503	ANKHD1	protein_coding	3	1	3	NA	NA	NA	NA	31
ZNF800	ENSG00000131508	UBE2D2	protein_coding	2	1	2	NA	NA	NA	NA	17
ZNF800	ENSG00000131584	ACAP3	protein_coding	3	1	3	NA	NA	NA	NA	15
ZNF800	ENSG00000131711	MAP1B	protein_coding	2	2	2	NA	NA	NA	NA	24
ZNF800	ENSG00000131721	RHOXF2	protein_coding	1	2	3	NA	NA	NA	NA	5
ZNF800	ENSG00000131747	TOP2A	protein_coding	2	1	2	NA	NA	NA	NA	26
ZNF800	ENSG00000131778	CHD1L	protein_coding	2	1	2	NA	NA	NA	NA	22
ZNF800	ENSG00000131781	FMO5	protein_coding	6	2	8	NA	NA	NA	NA	23
ZNF800	ENSG00000131791	PRKAB2	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000131871	SELENOS	protein_coding	1	1	1	NA	NA	NA	NA	14
ZNF800	ENSG00000132031	MATN3	protein_coding	1	1	1	NA	NA	NA	NA	15
ZNF800	ENSG00000132207	SLX1A	protein_coding	1	1	1	NA	NA	NA	NA	7
ZNF800	ENSG00000132300	PTCD3	protein_coding	2	2	3	NA	NA	NA	NA	28
ZNF800	ENSG00000132361	CLUH	protein_coding	1	1	1	NA	NA	NA	NA	17
ZNF800	ENSG00000132386	SERPINF1	protein_coding	5	2	7	NA	NA	NA	NA	14
ZNF800	ENSG00000132424	PNISR	protein_coding	1	3	3	NA	NA	NA	NA	28
ZNF800	ENSG00000132466	ANKRD17	protein_coding	2	2	2	NA	NA	NA	NA	32
ZNF800	ENSG00000132475	H3-3B	protein_coding	2	1	2	NA	NA	NA	NA	16
ZNF800	ENSG00000132485	ZRANB2	protein_coding	2	1	2	NA	NA	NA	NA	29
ZNF800	ENSG00000132507	EIF5A	protein_coding	1	1	1	NA	NA	NA	NA	25
ZNF800	ENSG00000132613	MTSS2	protein_coding	3	2	4	NA	NA	NA	0.339	12
ZNF800	ENSG00000132635	PCED1A	protein_coding	1	2	3	NA	NA	NA	NA	19
ZNF800	ENSG00000132670	PTPRA	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000132677	RHBG	protein_coding	1	1	1	NA	NA	NA	NA	9
ZNF800	ENSG00000132716	DCAF8	protein_coding	1	1	1	NA	NA	NA	-0.177	22
ZNF800	ENSG00000132780	NASP	protein_coding	3	3	4	NA	NA	NA	NA	16
ZNF800	ENSG00000133026	MYH10	protein_coding	3	1	3	NA	NA	NA	0.148	20
