RBP,mRNA_ID_with_RBP,geneName,geneType,clusterNum,totalClipExpNum,totalClipSiteNum,clusterID,chromosome,narrowStart,narrowEnd,broadStart,broadEnd,strand,clipExpNum,HepG2(shRNA),K562(shRNA),HepG2(CRISPR),K562(CRISPR),pancancerNum,cellline/tissue
ALYREF,ENSG00000079482,OPHN1,protein_coding,14,8,27,ALYREF:CH122988,chrX,68212196,68212196,68212196,68212196.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000079482,OPHN1,protein_coding,14,8,27,ALYREF:CH122989,chrX,68234549,68234549,68234549,68234549.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000079482,OPHN1,protein_coding,14,8,27,ALYREF:CH122990,chrX,68384375,68384375,68384375,68384375.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000079482,OPHN1,protein_coding,14,8,27,ALYREF:CH122991,chrX,68428781,68428781,68428781,68428781.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000079482,OPHN1,protein_coding,14,8,27,ALYREF:CH122992,chrX,68432935,68433497,68432935,68433497.0,-,6.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000079482,OPHN1,protein_coding,14,8,27,ALYREF:CH122993,chrX,68433740,68433740,68433740,68433740.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44526,chr16,29790757,29790757,29790757,29790757.0,+,2.0,,,,,31.0,HEK293T
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44527,chr16,29797004,29797043,29797004,29797043.0,+,1.0,,,,,31.0,HeLa
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44528,chr16,29798386,29798386,29798386,29798386.0,+,2.0,,,,,31.0,HEK293T
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44529,chr16,29798592,29798687,29798592,29798687.0,+,5.0,,,,,31.0,"HEK293T,HeLa"
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44530,chr16,29798968,29799714,29798968,29799714.0,+,7.0,,,,,31.0,"HEK293T,HeLa"
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44531,chr16,29799916,29799966,29799916,29799966.0,+,2.0,,,,,31.0,HEK293T
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44532,chr16,29802819,29802957,29802819,29802957.0,+,3.0,,,,,31.0,"HEK293T,HeLa"
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44533,chr16,29803427,29803557,29803427,29803557.0,+,3.0,,,,,31.0,"HEK293T,HeLa"
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44534,chr16,29804121,29804160,29804121,29804160.0,+,2.0,,,,,31.0,HEK293T
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44535,chr16,29804804,29804921,29804804,29804921.0,+,4.0,,,,,31.0,HEK293T
ALYREF,ENSG00000079616,KIF22,protein_coding,11,8,46,ALYREF:CH44536,chr16,29805251,29805324,29805251,29805324.0,+,3.0,,,,,31.0,"HEK293T,HeLa"
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100120,chr6,25279501,25279710,25279501,25279710.0,+,8.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100121,chr6,25296727,25296727,25296727,25296727.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100122,chr6,25310856,25310917,25310856,25310917.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100123,chr6,25330443,25330443,25330443,25330443.0,+,2.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100124,chr6,25379629,25379629,25379629,25379629.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100125,chr6,25391281,25391281,25391281,25391281.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100126,chr6,25450634,25450634,25450634,25450634.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100127,chr6,25454294,25454294,25454294,25454294.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100128,chr6,25495131,25495170,25495131,25495170.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100129,chr6,25502884,25502884,25502884,25502884.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100130,chr6,25505109,25505109,25505109,25505109.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100131,chr6,25508117,25508117,25508117,25508117.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100132,chr6,25510525,25510564,25510525,25510564.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100133,chr6,25520263,25520302,25520263,25520302.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100134,chr6,25537899,25537938,25537899,25537938.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100135,chr6,25539959,25539959,25539959,25539959.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100136,chr6,25541294,25541294,25541294,25541294.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100137,chr6,25544233,25544233,25544233,25544233.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100138,chr6,25550992,25551031,25550992,25551031.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100139,chr6,25600334,25600334,25600334,25600334.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100140,chr6,25619946,25620210,25619946,25620210.0,+,4.0,,,,,17.0,HeLa
ALYREF,ENSG00000079691,CARMIL1,protein_coding,22,8,38,ALYREF:CH100141,chr6,25620430,25620430,25620430,25620430.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079739,PGM1,protein_coding,9,8,18,ALYREF:CH5293,chr1,63593426,63593667,63593426,63593667.0,+,4.0,,,,,20.0,"HEK293T,HeLa"
ALYREF,ENSG00000079739,PGM1,protein_coding,9,8,18,ALYREF:CH5294,chr1,63595171,63595171,63595171,63595171.0,+,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000079739,PGM1,protein_coding,9,8,18,ALYREF:CH5295,chr1,63606912,63606963,63606912,63606963.0,+,2.0,,,,,20.0,HEK293T
ALYREF,ENSG00000079739,PGM1,protein_coding,9,8,18,ALYREF:CH5296,chr1,63629994,63630036,63629994,63630036.0,+,2.0,,,,,20.0,HeLa
ALYREF,ENSG00000079739,PGM1,protein_coding,9,8,18,ALYREF:CH5297,chr1,63631666,63631724,63631666,63631724.0,+,2.0,,,,,20.0,HeLa
ALYREF,ENSG00000079739,PGM1,protein_coding,9,8,18,ALYREF:CH5299,chr1,63634869,63634908,63634869,63634908.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079739,PGM1,protein_coding,9,8,18,ALYREF:CH5300,chr1,63636269,63636308,63636269,63636308.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079739,PGM1,protein_coding,9,8,18,ALYREF:CH5301,chr1,63651755,63651794,63651755,63651794.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079739,PGM1,protein_coding,9,8,18,ALYREF:CH5302,chr1,63659961,63660197,63659961,63660197.0,+,3.0,,,,,20.0,HeLa
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64788,chr2,15591883,15591887,15591883,15591887.0,+,3.0,,,,,20.0,HEK293T
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64789,chr2,15597384,15597427,15597384,15597427.0,+,2.0,,,,,20.0,HeLa
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64790,chr2,15602565,15602604,15602565,15602604.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64791,chr2,15603189,15603228,15603189,15603228.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64792,chr2,15604455,15604455,15604455,15604455.0,+,2.0,,,,,20.0,HEK293T
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64793,chr2,15606150,15606226,15606150,15606226.0,+,3.0,,,,,20.0,HeLa
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64794,chr2,15618224,15618224,15618224,15618224.0,+,2.0,,,,,20.0,HEK293T
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64795,chr2,15620266,15620347,15620266,15620347.0,+,5.0,,,,,20.0,"HEK293T,HeLa"
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64796,chr2,15623446,15623538,15623446,15623538.0,+,4.0,,,,,20.0,"HEK293T,HeLa"
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64797,chr2,15627051,15627051,15627051,15627051.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64798,chr2,15628006,15628006,15628006,15628006.0,+,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64799,chr2,15628446,15628485,15628446,15628485.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64800,chr2,15629597,15629597,15629597,15629597.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64801,chr2,15630019,15630058,15630019,15630058.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64802,chr2,15630857,15631050,15630857,15631050.0,+,2.0,,,,,20.0,"HEK293T,HeLa"
ALYREF,ENSG00000079785,DDX1,protein_coding,16,10,34,ALYREF:CH64803,chr2,15634253,15634253,15634253,15634253.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59370,chr19,10718179,10718355,10718179,10718355.0,+,5.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59371,chr19,10721335,10721335,10721335,10721335.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59372,chr19,10723311,10723311,10723311,10723311.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59373,chr19,10731669,10731669,10731669,10731669.0,+,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59374,chr19,10738269,10738269,10738269,10738269.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59375,chr19,10758088,10758088,10758088,10758088.0,+,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59376,chr19,10759733,10759772,10759733,10759772.0,+,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59377,chr19,10772508,10772547,10772508,10772547.0,+,3.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59378,chr19,10775728,10775838,10775728,10775838.0,+,3.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59379,chr19,10777113,10777113,10777113,10777113.0,+,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59380,chr19,10783027,10783066,10783027,10783066.0,+,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59381,chr19,10786610,10786649,10786610,10786649.0,+,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59382,chr19,10793764,10793812,10793764,10793812.0,+,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59383,chr19,10795779,10795924,10795779,10795924.0,+,3.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59384,chr19,10796483,10796483,10796483,10796483.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59385,chr19,10797284,10797284,10797284,10797284.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59386,chr19,10797855,10797855,10797855,10797855.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59387,chr19,10802286,10802286,10802286,10802286.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59388,chr19,10802591,10802660,10802591,10802660.0,+,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59389,chr19,10803453,10803453,10803453,10803453.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59390,chr19,10805971,10805971,10805971,10805971.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59391,chr19,10808761,10808761,10808761,10808761.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59392,chr19,10810367,10810367,10810367,10810367.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59393,chr19,10810740,10810740,10810740,10810740.0,+,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59394,chr19,10811864,10812064,10811864,10812064.0,+,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59395,chr19,10812282,10812323,10812282,10812323.0,+,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59396,chr19,10813123,10813123,10813123,10813123.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59397,chr19,10819981,10820004,10819981,10820004.0,+,4.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59398,chr19,10823810,10823849,10823810,10823849.0,+,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59399,chr19,10825138,10825177,10825138,10825177.0,+,3.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59400,chr19,10829027,10829195,10829027,10829195.0,+,3.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59401,chr19,10830214,10830257,10830214,10830257.0,+,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59402,chr19,10831421,10831814,10831421,10831814.0,+,8.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59403,chr19,10832496,10832687,10832496,10832687.0,+,4.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000079805,DNM2,protein_coding,35,9,81,ALYREF:CH59405,chr19,10833174,10833213,10833174,10833213.0,+,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103900,chr6,130839503,130840283,130839503,130840283.0,-,6.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103901,chr6,130840500,130840597,130840500,130840597.0,-,5.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103902,chr6,130865560,130865636,130865560,130865636.0,-,3.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103903,chr6,130867547,130867547,130867547,130867547.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103904,chr6,130869628,130869729,130869628,130869729.0,-,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103905,chr6,130869962,130870001,130869962,130870001.0,-,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103906,chr6,130878256,130878295,130878256,130878295.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103907,chr6,130879104,130879412,130879104,130879412.0,-,3.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103908,chr6,130881985,130881985,130881985,130881985.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103909,chr6,130890380,130890428,130890380,130890428.0,-,2.0,,,,,17.0,HeLa
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103910,chr6,130894445,130894445,130894445,130894445.0,-,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103911,chr6,130895104,130895104,130895104,130895104.0,-,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103912,chr6,130896588,130896588,130896588,130896588.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103913,chr6,130901022,130901063,130901022,130901063.0,-,3.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103914,chr6,130907419,130907419,130907419,130907419.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103915,chr6,130955148,130955208,130955148,130955208.0,-,2.0,,,,,17.0,HeLa
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103916,chr6,130956058,130956102,130956058,130956102.0,-,2.0,,,,,17.0,HeLa
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103917,chr6,130956441,130956480,130956441,130956480.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103918,chr6,130981449,130981449,130981449,130981449.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103919,chr6,130982755,130982755,130982755,130982755.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103920,chr6,131010301,131010301,131010301,131010301.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103921,chr6,131048444,131048444,131048444,131048444.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103922,chr6,131049809,131049809,131049809,131049809.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103923,chr6,131057920,131057920,131057920,131057920.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000079819,EPB41L2,protein_coding,25,9,54,ALYREF:CH103924,chr6,131063170,131063251,131063170,131063251.0,-,3.0,,,,,17.0,HeLa
ALYREF,ENSG00000079931,MOXD1,protein_coding,6,5,10,ALYREF:CH103953,chr6,132315520,132315520,132315520,132315520.0,-,2.0,,,,,15.0,HEK293T
ALYREF,ENSG00000079931,MOXD1,protein_coding,6,5,10,ALYREF:CH103954,chr6,132328109,132328109,132328109,132328109.0,-,2.0,,,,,15.0,HEK293T
ALYREF,ENSG00000079931,MOXD1,protein_coding,6,5,10,ALYREF:CH103955,chr6,132368103,132368103,132368103,132368103.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000079931,MOXD1,protein_coding,6,5,10,ALYREF:CH103956,chr6,132374757,132374757,132374757,132374757.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000079931,MOXD1,protein_coding,6,5,10,ALYREF:CH103957,chr6,132378923,132378923,132378923,132378923.0,-,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000079931,MOXD1,protein_coding,6,5,10,ALYREF:CH103958,chr6,132401346,132401468,132401346,132401468.0,-,3.0,,,,,15.0,HEK293T
ALYREF,ENSG00000079950,STX7,protein_coding,2,4,4,ALYREF:CH103959,chr6,132460189,132460231,132460189,132460231.0,-,2.0,,,,,24.0,HEK293T
ALYREF,ENSG00000079950,STX7,protein_coding,2,4,4,ALYREF:CH103960,chr6,132503425,132503425,132503425,132503425.0,-,2.0,,,,,24.0,HEK293T
ALYREF,ENSG00000079974,RABL2B,protein_coding,4,5,5,ALYREF:CH81201,chr22,50767634,50767673,50767634,50767673.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000079974,RABL2B,protein_coding,4,5,5,ALYREF:CH81202,chr22,50767878,50767878,50767878,50767878.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000079974,RABL2B,protein_coding,4,5,5,ALYREF:CH81203,chr22,50768584,50768584,50768584,50768584.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000079974,RABL2B,protein_coding,4,5,5,ALYREF:CH81204,chr22,50769913,50769913,50769913,50769913.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000079999,KEAP1,protein_coding,4,8,16,ALYREF:CH59300,chr19,10486220,10486375,10486220,10486375.0,-,5.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000079999,KEAP1,protein_coding,4,8,16,ALYREF:CH59301,chr19,10490860,10490860,10490860,10490860.0,-,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000079999,KEAP1,protein_coding,4,8,16,ALYREF:CH59302,chr19,10496151,10496151,10496151,10496151.0,-,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000079999,KEAP1,protein_coding,4,8,16,ALYREF:CH59303,chr19,10499515,10500034,10499515,10500034.0,-,5.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000080166,DCT,protein_coding,1,1,1,ALYREF:CH33433,chr13,94476216,94476216,94476216,94476216.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74961,chr20,46348433,46348433,46348433,46348433.0,-,1.0,,,,,23.0,HEK293T
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74962,chr20,46349804,46350037,46349804,46350037.0,-,2.0,,,,,23.0,HeLa
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74963,chr20,46352083,46352145,46352083,46352145.0,-,1.0,,,,,23.0,HEK293T
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74964,chr20,46354583,46354583,46354583,46354583.0,-,2.0,,,,,23.0,HEK293T
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74965,chr20,46355745,46355784,46355745,46355784.0,-,1.0,,,,,23.0,HEK293T
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74966,chr20,46356119,46356119,46356119,46356119.0,-,1.0,,,,,23.0,HEK293T
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74967,chr20,46356782,46356782,46356782,46356782.0,-,1.0,,,,,23.0,HEK293T
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74968,chr20,46357629,46357668,46357629,46357668.0,-,1.0,,,,,23.0,HeLa
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74969,chr20,46358537,46358686,46358537,46358686.0,-,6.0,,,,,23.0,"HEK293T,HeLa"
ALYREF,ENSG00000080189,SLC35C2,protein_coding,10,9,19,ALYREF:CH74970,chr20,46360919,46360919,46360919,46360919.0,-,1.0,,,,,23.0,HEK293T
ALYREF,ENSG00000080200,CRYBG3,protein_coding,19,8,38,ALYREF:CH85139,chr3,97822072,97822171,97822072,97822171.0,+,2.0,,,,,24.0,HeLa
ALYREF,ENSG00000080200,CRYBG3,protein_coding,19,8,38,ALYREF:CH85140,chr3,97864241,97864450,97864241,97864450.0,+,3.0,,,,,24.0,HeLa
ALYREF,ENSG00000080200,CRYBG3,protein_coding,19,8,38,ALYREF:CH85141,chr3,97872027,97872303,97872027,97872303.0,+,3.0,,,,,24.0,HeLa
ALYREF,ENSG00000080200,CRYBG3,protein_coding,19,8,38,ALYREF:CH85142,chr3,97872702,97872702,97872702,97872702.0,+,1.0,,,,,24.0,HeLa
ALYREF,ENSG00000080200,CRYBG3,protein_coding,19,8,38,ALYREF:CH85143,chr3,97873106,97873106,97873106,97873106.0,+,1.0,,,,,24.0,HeLa
ALYREF,ENSG00000080200,CRYBG3,protein_coding,19,8,38,ALYREF:CH85144,chr3,97873427,97873454,97873427,97873454.0,+,2.0,,,,,24.0,HeLa
ALYREF,ENSG00000080200,CRYBG3,protein_coding,19,8,38,ALYREF:CH85145,chr3,97873976,97874450,97873976,97874450.0,+,4.0,,,,,24.0,"HEK293T,HeLa"
ALYREF,ENSG00000080200,CRYBG3,protein_coding,19,8,38,ALYREF:CH85146,chr3,97875545,97875614,97875545,97875614.0,+,1.0,,,,,24.0,HeLa
