RBP,mRNA_ID_with_RBP,geneName,geneType,clusterNum,totalClipExpNum,totalClipSiteNum,clusterID,chromosome,narrowStart,narrowEnd,broadStart,broadEnd,strand,clipExpNum,HepG2(shRNA),K562(shRNA),HepG2(CRISPR),K562(CRISPR),pancancerNum,cellline/tissue
ALYREF,ENSG00000068878,PSME4,protein_coding,40,10,96,ALYREF:CH66366,chr2,53937480,53937480,53937480,53937480.0,-,2.0,,,,,23.0,HEK293T
ALYREF,ENSG00000068878,PSME4,protein_coding,40,10,96,ALYREF:CH66367,chr2,53948516,53948530,53948516,53948530.0,-,3.0,,,,,23.0,"HEK293T,HeLa"
ALYREF,ENSG00000068878,PSME4,protein_coding,40,10,96,ALYREF:CH66368,chr2,53966668,53966668,53966668,53966668.0,-,1.0,,,,,23.0,HEK293T
ALYREF,ENSG00000068878,PSME4,protein_coding,40,10,96,ALYREF:CH66369,chr2,53970601,53970796,53970601,53970796.0,-,7.0,,,,,23.0,"HEK293T,HeLa"
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10803,chr1,205713368,205713947,205713368,205713947.0,-,8.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10804,chr1,205714391,205714439,205714391,205714439.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10805,chr1,205714814,205714988,205714814,205714988.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10806,chr1,205715903,205715968,205715903,205715968.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10807,chr1,205716544,205716544,205716544,205716544.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10808,chr1,205717138,205717187,205717138,205717187.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10809,chr1,205717487,205718324,205717487,205718324.0,-,8.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10810,chr1,205719568,205719637,205719568,205719637.0,-,3.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10811,chr1,205724707,205724707,205724707,205724707.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10812,chr1,205732196,205732196,205732196,205732196.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10813,chr1,205732486,205732486,205732486,205732486.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10814,chr1,205736482,205736482,205736482,205736482.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10815,chr1,205738842,205738842,205738842,205738842.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10816,chr1,205745495,205745495,205745495,205745495.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10817,chr1,205747560,205747560,205747560,205747560.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10818,chr1,205749399,205749399,205749399,205749399.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069275,NUCKS1,protein_coding,17,8,62,ALYREF:CH10819,chr1,205750175,205750175,205750175,205750175.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH44993,chr16,46658643,46658643,46658643,46658643.0,-,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH44994,chr16,46659786,46660341,46659786,46660341.0,-,7.0,,,,,18.0,"HEK293T,HeLa"
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH44995,chr16,46662294,46662347,46662294,46662347.0,-,2.0,,,,,18.0,HeLa
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH44996,chr16,46663117,46663117,46663117,46663117.0,-,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH44997,chr16,46666902,46666902,46666902,46666902.0,-,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH44998,chr16,46671687,46671776,46671687,46671776.0,-,2.0,,,,,18.0,HEK293T
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH44999,chr16,46672314,46672369,46672314,46672369.0,-,3.0,,,,,18.0,HeLa
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH45000,chr16,46674359,46674416,46674359,46674416.0,-,3.0,,,,,18.0,HeLa
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH45001,chr16,46676617,46676656,46676617,46676656.0,-,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH45002,chr16,46679038,46679156,46679038,46679156.0,-,3.0,,,,,18.0,"HEK293T,HeLa"
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH45003,chr16,46680706,46680835,46680706,46680835.0,-,5.0,,,,,18.0,"HEK293T,HeLa"
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH45004,chr16,46681434,46681473,46681434,46681473.0,-,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH45005,chr16,46682089,46682128,46682089,46682128.0,-,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000069329,VPS35,protein_coding,14,8,41,ALYREF:CH45006,chr16,46683609,46683609,46683609,46683609.0,-,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000069399,BCL3,protein_coding,6,4,8,ALYREF:CH62810,chr19,44748951,44748990,44748951,44748990.0,+,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000069399,BCL3,protein_coding,6,4,8,ALYREF:CH62811,chr19,44751278,44751317,44751278,44751317.0,+,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000069399,BCL3,protein_coding,6,4,8,ALYREF:CH62812,chr19,44755114,44755114,44755114,44755114.0,+,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000069399,BCL3,protein_coding,6,4,8,ALYREF:CH62813,chr19,44757065,44757104,44757065,44757104.0,+,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000069399,BCL3,protein_coding,6,4,8,ALYREF:CH62814,chr19,44758325,44758364,44758325,44758364.0,+,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000069399,BCL3,protein_coding,6,4,8,ALYREF:CH62815,chr19,44759871,44759952,44759871,44759952.0,+,3.0,,,,,19.0,HeLa
ALYREF,ENSG00000069493,CLEC2D,protein_coding,7,7,10,ALYREF:CH25507,chr12,9666156,9666156,9666156,9666156.0,+,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000069493,CLEC2D,protein_coding,7,7,10,ALYREF:CH25508,chr12,9667653,9667653,9667653,9667653.0,+,2.0,,,,,18.0,HEK293T
ALYREF,ENSG00000069493,CLEC2D,protein_coding,7,7,10,ALYREF:CH25509,chr12,9670997,9671036,9670997,9671036.0,+,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000069493,CLEC2D,protein_coding,7,7,10,ALYREF:CH25510,chr12,9675208,9675208,9675208,9675208.0,+,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000069493,CLEC2D,protein_coding,7,7,10,ALYREF:CH25511,chr12,9695246,9695246,9695246,9695246.0,+,2.0,,,,,18.0,HEK293T
ALYREF,ENSG00000069493,CLEC2D,protein_coding,7,7,10,ALYREF:CH25512,chr12,9695573,9695573,9695573,9695573.0,+,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000069493,CLEC2D,protein_coding,7,7,10,ALYREF:CH25513,chr12,9695912,9695951,9695912,9695951.0,+,2.0,,,,,18.0,HeLa
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39682,chr15,60490533,60490709,60490533,60490709.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39683,chr15,60490960,60490960,60490960,60490960.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39684,chr15,60492489,60492489,60492489,60492489.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39685,chr15,60495989,60495989,60495989,60495989.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39686,chr15,60496422,60496462,60496422,60496462.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39687,chr15,60497222,60497222,60497222,60497222.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39688,chr15,60497612,60497612,60497612,60497612.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39689,chr15,60502837,60502837,60502837,60502837.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39690,chr15,60516479,60516479,60516479,60516479.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39691,chr15,60531790,60531839,60531790,60531839.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39692,chr15,60559083,60559083,60559083,60559083.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39693,chr15,60583185,60583185,60583185,60583185.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39694,chr15,60649250,60649250,60649250,60649250.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39695,chr15,60683738,60683738,60683738,60683738.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39696,chr15,60722814,60722814,60722814,60722814.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39697,chr15,60772826,60772826,60772826,60772826.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39698,chr15,60798707,60798707,60798707,60798707.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39699,chr15,60809757,60809757,60809757,60809757.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39700,chr15,60822355,60822355,60822355,60822355.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39701,chr15,60827987,60827987,60827987,60827987.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39702,chr15,60834697,60834697,60834697,60834697.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39703,chr15,60838545,60838545,60838545,60838545.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39704,chr15,60846115,60846115,60846115,60846115.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39705,chr15,60865167,60865167,60865167,60865167.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39706,chr15,60920782,60920782,60920782,60920782.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39707,chr15,60931677,60931716,60931677,60931716.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39708,chr15,60941493,60941493,60941493,60941493.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39709,chr15,60942814,60942814,60942814,60942814.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39710,chr15,60962989,60962989,60962989,60962989.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39711,chr15,60991911,60991911,60991911,60991911.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39712,chr15,61025142,61025142,61025142,61025142.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39713,chr15,61025638,61025638,61025638,61025638.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39714,chr15,61044102,61044102,61044102,61044102.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39715,chr15,61046861,61046861,61046861,61046861.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39716,chr15,61050078,61050078,61050078,61050078.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39717,chr15,61052643,61052643,61052643,61052643.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39718,chr15,61055236,61055236,61055236,61055236.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39719,chr15,61058016,61058016,61058016,61058016.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39720,chr15,61066817,61066817,61066817,61066817.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39721,chr15,61068297,61068297,61068297,61068297.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39722,chr15,61074616,61074616,61074616,61074616.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39723,chr15,61079390,61079390,61079390,61079390.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39724,chr15,61094514,61094514,61094514,61094514.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39725,chr15,61106079,61106079,61106079,61106079.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39726,chr15,61109042,61109069,61109042,61109069.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39727,chr15,61114981,61114981,61114981,61114981.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39728,chr15,61127231,61127231,61127231,61127231.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39729,chr15,61128739,61128739,61128739,61128739.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39730,chr15,61130456,61130456,61130456,61130456.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39731,chr15,61133485,61133485,61133485,61133485.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39732,chr15,61149705,61149705,61149705,61149705.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39733,chr15,61155704,61155704,61155704,61155704.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39734,chr15,61165256,61165256,61165256,61165256.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39735,chr15,61166136,61166176,61166136,61166176.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39736,chr15,61174395,61174395,61174395,61174395.0,-,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39737,chr15,61176827,61176827,61176827,61176827.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39738,chr15,61182190,61182190,61182190,61182190.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39739,chr15,61186798,61186798,61186798,61186798.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39740,chr15,61188489,61188489,61188489,61188489.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39741,chr15,61190370,61190370,61190370,61190370.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39742,chr15,61191826,61191826,61191826,61191826.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39743,chr15,61216303,61216303,61216303,61216303.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39744,chr15,61217065,61217065,61217065,61217065.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069667,RORA,protein_coding,64,6,81,ALYREF:CH39745,chr15,61219884,61219884,61219884,61219884.0,-,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6197,chr1,91680610,91680610,91680610,91680610.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6198,chr1,91680859,91680959,91680859,91680959.0,-,4.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6199,chr1,91706265,91706265,91706265,91706265.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6200,chr1,91718443,91718443,91718443,91718443.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6201,chr1,91720002,91720098,91720002,91720098.0,-,3.0,,,,,19.0,HeLa
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6202,chr1,91722011,91722050,91722011,91722050.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6203,chr1,91729862,91729901,91729862,91729901.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6204,chr1,91734815,91734854,91734815,91734854.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6205,chr1,91777392,91777392,91777392,91777392.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6206,chr1,91789288,91789288,91789288,91789288.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6207,chr1,91793932,91793932,91793932,91793932.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6208,chr1,91797344,91797431,91797344,91797431.0,-,3.0,,,,,19.0,HeLa
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6209,chr1,91819037,91819037,91819037,91819037.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6210,chr1,91819316,91819370,91819316,91819370.0,-,3.0,,,,,19.0,HEK293T
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6211,chr1,91851305,91851305,91851305,91851305.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6212,chr1,91861534,91861590,91861534,91861590.0,-,3.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000069702,TGFBR3,protein_coding,17,10,43,ALYREF:CH6213,chr1,91885980,91886158,91885980,91886158.0,-,8.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000069869,NEDD4,protein_coding,9,6,20,ALYREF:CH39448,chr15,55827088,55827210,55827088,55827210.0,-,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000069869,NEDD4,protein_coding,9,6,20,ALYREF:CH39449,chr15,55827418,55827707,55827418,55827707.0,-,2.0,,,,,21.0,HeLa
ALYREF,ENSG00000069869,NEDD4,protein_coding,9,6,20,ALYREF:CH39450,chr15,55828542,55828661,55828542,55828661.0,-,2.0,,,,,21.0,HeLa
ALYREF,ENSG00000069869,NEDD4,protein_coding,9,6,20,ALYREF:CH39451,chr15,55829109,55829311,55829109,55829311.0,-,3.0,,,,,21.0,HeLa
ALYREF,ENSG00000069869,NEDD4,protein_coding,9,6,20,ALYREF:CH39452,chr15,55829760,55829878,55829760,55829878.0,-,2.0,,,,,21.0,HeLa
ALYREF,ENSG00000069869,NEDD4,protein_coding,9,6,20,ALYREF:CH39453,chr15,55834191,55834191,55834191,55834191.0,-,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000069869,NEDD4,protein_coding,9,6,20,ALYREF:CH39454,chr15,55860498,55860498,55860498,55860498.0,-,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000069869,NEDD4,protein_coding,9,6,20,ALYREF:CH39455,chr15,55915527,55915742,55915527,55915742.0,-,2.0,,,,,21.0,HeLa
ALYREF,ENSG00000069869,NEDD4,protein_coding,9,6,20,ALYREF:CH39456,chr15,55986313,55986313,55986313,55986313.0,-,2.0,,,,,21.0,HEK293T
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118704,chr9,108868648,108869178,108868648,108869178.0,-,8.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118705,chr9,108872260,108872260,108872260,108872260.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118706,chr9,108878066,108878105,108878066,108878105.0,-,3.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118707,chr9,108878656,108878695,108878656,108878695.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118708,chr9,108879483,108879555,108879483,108879555.0,-,3.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118709,chr9,108880153,108880153,108880153,108880153.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118710,chr9,108891299,108891371,108891299,108891371.0,-,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118711,chr9,108896519,108896593,108896519,108896593.0,-,2.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118712,chr9,108896962,108897228,108896962,108897228.0,-,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118713,chr9,108900302,108900359,108900302,108900359.0,-,3.0,,,,,16.0,HeLa
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118714,chr9,108901423,108901523,108901423,108901523.0,-,3.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118715,chr9,108903671,108903671,108903671,108903671.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118716,chr9,108906344,108906414,108906344,108906414.0,-,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118717,chr9,108910452,108910452,108910452,108910452.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118718,chr9,108911063,108911182,108911063,108911182.0,-,3.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118719,chr9,108912373,108912373,108912373,108912373.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118720,chr9,108917887,108917940,108917887,108917940.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118721,chr9,108918369,108918434,108918369,108918434.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118722,chr9,108918913,108918913,108918913,108918913.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118723,chr9,108922860,108922919,108922860,108922919.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118724,chr9,108929886,108929886,108929886,108929886.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118725,chr9,108931024,108931166,108931024,108931166.0,-,4.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000070061,ELP1,protein_coding,23,10,67,ALYREF:CH118726,chr9,108933882,108934224,108933882,108934224.0,-,6.0,,,,,16.0,"HEK293T,HeLa"
